_id,text_id,content,mapping[0].text_id,mapping[1].text_id,mapping[0].segments[0],mapping[1].segments[0],type
0d49597d-6604-43c5-a5e2-de59d613f1ee,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"སྐལ་ལྡན་ཟླ་འོད་ཙནྡན་གྱིས་བསིལ་བའི།།<br>ཡངས་པའི་རྡོ་ལེབ་ཁང་བཟང་<sup class=""footnote-marker"">*</sup><i class=""footnote"">ཁང་བཟང་] I བཟངས་། Skt. हर्म्य and all commentaries support བཟང་</i>ཉམས་དགའ་བར།།<br>སྒྲ་མེད་ཞི་བའི་ནགས་རླུང་གཡོབ་<sup class=""footnote-marker"">*</sup><i class=""footnote"">གཡོབ་པ་] D གཡོ་བ་། C,N,Q གཡོབ་པ་། གཡོབ་པ་ supported by KP: གཡོབ་བས་བསིལ་ཕབ་པ་, GDR: རླུང་གཡོབ་པ་, and TS: བསིལ་ཡབ་གཡོབ་པ་</i>པ་ཡིས།།<br>གཞན་ལ་ཕན་དོན་སེམས་ཤིང་འཆག་<sup class=""footnote-marker"">*</sup><i class=""footnote"">འཆག་] C འཆགས་ N,Q ཆགས་། Skt. चंक्रम्यते supports འཆག་ <span class=""text-quotation-style"">'to walk'</span>; KP and TS also use འཆག་</i>པར་བྱེད།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,a9b585ad-2957-4e4a-891a-457d435315d8,7ef1c5ee-997b-42d1-b9a9-2f1ada2df2a9,source
4621af12-5491-4cb5-a569-1d1cf487d5b2,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"བདག་གིས་<sup class=""footnote-marker"">*</sup><i class=""footnote"">གིས་] N,Q གི་ | The reading གིས་ is confirmed by the Sanskrit instrumental form <span class=""text-quotation-style"">अहम् एव</span> and supported by all commentaries <span class=""text-quotation-style"">KP,GDR,KS,TS</span> which consistently interpret this as an agentive case.</i>དེ་ནི་མྱོང་སྙམ་པའི།།<br>རྣམ་པར་རྟོག་དེ་ལོག་པ་སྟེ།།<br>འདི་ལྟར་ཤི་བའང་གཞན་ཉིད་ལ།།<br>སྐྱེ་བ་ཡང་ནི་གཞན་ཉིད་ཡིན།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,62866576-18b7-4f87-a20a-2ec6aa232be3,52a1c1f8-e459-41a6-80bf-cb4f2afe99fa,source
8f476eb4-0840-4f9e-9e2f-cfb946e94373,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"སྡུག་བསྔལ་བདག་པོ་མེད་པར་ནི།།<br>ཐམས་ཅད་བྱེ་བྲག་མེད་པ་ཉིད།།<br>སྡུག་བསྔལ་ཡིན་ཕྱིར་དེ་བསལ་བྱ།།<br>ངེས་པས་འདིར་<sup class=""footnote-marker"">*</sup><i class=""footnote"">ངེས་པས་འདིར་] C,N,Q ངེས་པས་དེར་ | The reading འདིར་ is supported by the Sanskrit नियमस्तत्र and the commentaries: KP explicitly glosses འདིར་ནི་<span class=""text-quotation-style"">འདིར་ནི་ཅི་ཞིག་བྱ་སྟེ</span>, while GDR, KS and TS all use འདིར་in their explanations. The reading དེར་appears to be a scribal error.</i>ནི་ཅི་ཞིག་བྱ།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,b3de57b4-0dc2-42e2-887b-2bea87e3233c,77a49033-cb92-4e27-bb45-6be7e1a07858,source
50c1a40e-d24a-4743-9420-e0952be050fe,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"གལ་ཏེ་སྡུག་བསྔལ་གཅིག་གིས་ནི།།<br>སྡུག་བསྔལ་མང་པོ་<sup class=""footnote-marker"">*</sup><i class=""footnote"">མང་པོ་] N,Q དུ་ | Reading མང་པོ་ is supported by Sanskrit बहूनाम् and all commentaries <span class=""text-quotation-style"">KP, GDR, KS, TS consistently use མང་པོ་</span>. Additionally, དུ་ would be grammatically awkward here.</i>མེད་འགྱུར་ན།།<br>བརྩེ་དང་ལྡན་པས་སྡུག་བསྔལ་དེ།།<br>རང་དང་གཞན་ལ་བསྐྱེད་བྱ་ཉིད།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,90225290-fa38-4102-a5c0-75f4d0611e94,8f9a5b55-ff1e-4744-bb00-33bcf8c1bddd,source
1e327b93-fde0-419f-b1b1-5597e0698fdb,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"ཅི་ནས་བདག་གི་ཡོན་ཏན་ནི།།<br>འཇིག་རྟེན་ཀུན་ལ་གསལ་<sup class=""footnote-marker"">*</sup><i class=""footnote"">གསལ་] C,F,G,N,Q བསལ་ | གསལ་ is supported by Skt. प्रकटा and all commentaries <span class=""text-quotation-style"">KP: གསལ་བ་; GDR: གསལ་བ་; KS: གསལ་བ་; TS: གསལ་བ་</span>. The reading བསལ་ <span class=""text-quotation-style"">'to remove'</span> does not fit the context and appears to be a scribal error.</i>བ་དང་།།<br>གཞན་ཡང་འདི་ཡི་ཡོན་ཏན་གང་།།<br>སུས་ཀྱང་ཐོས་པར་མི་འགྱུར་བྱ།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,ad673c16-6c19-45d2-b353-7de973248721,1485da4a-eb43-4081-9a15-195e636450f9,source
ad8b8c88-7da8-4572-88e5-4981ad01c5b1,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"གང་ཞིག་ལུས་འདི་འདོད་གྱུར་<sup class=""footnote-marker"">*</sup><i class=""footnote"">འདོད་གྱུར་པ་] C,N,Q འདོད་འགྱུར་བ། Sanskrit इच्छन्ति and commentaries <span class=""text-quotation-style"">KP: འདོད་པར་གྱུར་པ, GDR: འདོད་ཅིང་...གྱུར་པ</span> support གྱུར་པ reading.</i>པ།།<br>དེ་དང་བདག་བཤེས་ཡིན་ཞེ་ན།།<br>ཐམས་ཅད་རང་གི་ལུས་འདོད་པས།།<br>དེ་ལ་<sup class=""footnote-marker"">*</sup><i class=""footnote"">དེ་ལ་] N,Q དེ་ལའང་། Base reading དེ་ལ་preferred as it better matches Sanskrit तेऽपि and commentary evidence.</i>བདག་གོ་<sup class=""footnote-marker"">*</sup><i class=""footnote"">བདག་གོ་] C བདག་ཀོ། Base reading གོ་preferred based on standard Classical Tibetan usage and majority of witnesses.</i>ཅིས་མི་དགའ།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,011cba4a-3f95-4c7b-a111-cc62b07bdd91,3bba8137-70c4-4e4d-8a2b-2819bc929d11,source
ae0cf8cf-b174-42f2-adf2-49e92f24ffe1,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"གང་ཚེ་འགས་ཀྱང་མཐོང་མིན་ན།།<br>གསལ་བའམ་ནི་མི་<sup class=""footnote-marker"">*</sup><i class=""footnote"">མི་གསལ་བ་] N,Q མིག་གསལ་བ། Sanskrit प्रकाशा supports གསལ་བ reading. All commentaries <span class=""text-quotation-style"">KP,GDR,KS,TS</span> consistently use མི་གསལ་བ།</i>གསལ་བ།།<br>མོ་གཤམ་བུ་མོའི་འགྱིང་བག་བཞིན།།<br>དེ་ནི་<sup class=""footnote-marker"">*</sup><i class=""footnote"">དེ་ནི་] I དེ་ན། Sanskrit सा supports དེ་ནི། KP and GDR both attest དེ་ནི།</i>བརྗོད་ཀྱང་<sup class=""footnote-marker"">*</sup><i class=""footnote"">ཀྱང་] F,G ཡང་། Sanskrit api supports ཀྱང་. KP's commentary explicitly uses ཀྱང་</i>དོན་མེད་དོ།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,dc6491b8-882e-48db-86fd-0cbe96bcf6bc,ab93b12c-d2fe-4ad0-a83c-73b037ad9be2,source
538161d5-09a7-4d11-a068-d62b98f6f724,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"སེམས་མེད་པ་ལ་མཆོད་བྱས་<sup class=""footnote-marker"">*</sup><i class=""footnote"">མཆོད་བྱས་] N,Q བྱེད་ ‖ བྱས་ supported by Skt. कृता and commentaries <span class=""text-quotation-style"">KP,GDR,KS,TS all use བྱས་</span></i>པས།།<br>ཇི་ལྟར་འབྲས་བུར་<sup class=""footnote-marker"">*</sup><i class=""footnote"">འབྲས་བུར་] C,N,Q བུ་ ‖ བུར་ supported by Skt. फलवती</i>ལྡན་པར་འགྱུར།།<br>གང་ཕྱིར་བཞུགས་པའམ་མྱ་ངན་འདས།།<br>མཚུངས་པ་ཉིད་དུ་<sup class=""footnote-marker"">*</sup><i class=""footnote"">མཚུངས་པ་ཉིད་དུ་] N,Q ཁོ་ནར་ ‖ མཚུངས་པ་ཉིད་དུ་ supported by Skt. तुल्यैव and commentaries <span class=""text-quotation-style"">KP,GDR use མཚུངས་པ་ཉིད་དུ་</span></i>བཤད་ཕྱིར་རོ།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,4678463b-7653-4bbe-8f5e-6ed8fabb99cf,ecef10d9-7dd8-4622-ad51-71bc82bcb7e5,source
c48d8510-bd9c-440c-8826-56afb1c8e0c5,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"བདེན་པ་མཐོང་བས་<sup class=""footnote-marker"">*</sup><i class=""footnote"">བས་བར་] N,Q; བས་ KP,GDR,KS,TS བས་</i>བར་གྲོལ་འགྱུར་གྱི།།<br>སྟོང་ཉིད་མཐོང་བས་ཅི་ཞིག་བྱ།།<br>གང་ཕྱིར་ལུང་ལས་ལམ་འདི་ནི།།<br>མེད་པར་བྱང་ཆུབ་མེད་པར་གསུངས།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,4469e6bd-a749-4d16-88c0-c66990886ca1,af2e5caf-0ac0-45e7-baad-ac6d197ec7da,source
b6913e76-d81c-47ce-b388-c920df6f667f,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,ཉོན་མོངས་སྤངས་པས་གྲོལ་ན་དེའི།།<br>དེ་མ་ཐག་ཏུ་དེར་འགྱུར་རོ།།<br>ཉོན་མོངས་མེད་ཀྱང་དེ་དག་ལ།།<br>ལས་ཀྱི་ནུས་པ་མཐོང་བ་ཡིན།།,59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,2cb260c3-bc6e-45ab-8262-eea50280fba8,9cf4155a-6a3e-42fb-8664-8e593534365c,source
4bbe46e5-7fe8-4ce6-bdfb-f2a2dc3dd2ad,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"ངག་གང་མདོ་སྡེ་ལ་འཇུག་དེ<sup class=""footnote-marker"">*</sup><i class=""footnote"">འཇུག་དེ] N,Q སྟེ། KP, GDR, KS support དེ as it connects to the conditional clause beginning with གལ་ཏེ</i>།།<br>གལ་ཏེ་སངས་རྒྱས་གསུངས་<sup class=""footnote-marker"">*</sup><i class=""footnote"">གསུངས] N,Q གསུང་། KP and GDR support གསུངས as they use སངས་རྒྱས་ཀྱི་གསུངས་</i>འདོད་ན།།<br>ཐེག་ཆེན་ཕལ་ཆེར་ཁྱེད་<sup class=""footnote-marker"">*</sup><i class=""footnote"">ཁྱེད] F,G ཁྱད། KP, GDR, KS all support ཁྱེད as shown in their commentaries using ཁྱེད་ཅག་གི</i>ཅག་གི།།<br>མདོ་དང་མཚུངས་འདོད་མིན་ནམ་ཅི།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,20219116-be68-451c-a923-a68abb2b815e,8656afa4-d7df-49c0-b10b-fd95148e2cd4,source
38f44add-0b88-4306-b461-8a27f64a9b1f,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"སེམས་པ་སེམས་མེད་དེ་དག་ཀྱང་།།<br>གཅིག་འགྱུར་གང་ཕྱིར་ཡོད་ཉིད་མཚུངས།།<br>གང་ཚེ་བྱེ་བྲག་ཕྱིན་ཅི་ལོག།<br>དེ་ཚེ་འདྲ་<sup class=""footnote-marker"">*</sup><i class=""footnote"">འདྲ་བའི་] C,F,G,P འབྲ་བའི་. The reading འདྲ་བའི་ is supported by the Sanskrit sādṛśya <span class=""text-quotation-style"">similarity/resemblance</span> and all commentaries. KP explicitly glosses འདྲ་བའི་ as མཚུངས་པའི་, GDR uses མཚུངས་པའི་, KS uses འདྲ་བའི་ directly, and TS also employs འདྲ་བའི་. The variant འབྲ་བའི་ appears to be a scribal error.</i>བའི་རྟེན་གང་ཡིན།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,5320d850-9655-46b6-bed1-7bac94c43fb0,db693d4d-95f3-491b-8c7b-08582fbe7a2e,source
74ca7d48-00af-4cff-9059-f7e8cb62b34d,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"སྡུག་བསྔལ་རྒྱུ་ཡི་ང་རྒྱལ་ནི།།<br>བདག་ཏུ་རྨོངས་པས་འཕེལ་བར་འགྱུར།།<br>དེ་ལས་ཀྱང་བཟློག་མེད་ཅེ་ན།།<br>བདག་མེད་བསྒོམ་<sup class=""footnote-marker"">*</sup><i class=""footnote"">བསྒོམ་] C; སྒོམ་ D. The reading བསྒོམ་ is supported by the Sanskrit भावना and the commentary of KP which uses བསྒོམ་. Additionally, the causative form བསྒོམ་ is more appropriate in this context as it implies deliberate cultivation of the realization of selflessness.</i>པ་མཆོག་ཡིན་ནོ།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,a3914ee2-a7a5-4313-b6d8-9b48504c9602,7d403e9c-825b-441d-9fbb-e7e001d42363,source
fb3e7232-7997-426e-885c-c0900e373c3c,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"རྡུལ་ཕྲན་རྡུལ་ཕྲན་ལ་འཇུག་མེད།།<br>དེ་ནི་སྐབས་མེད་མཉམ་པ་ཡིན།།<br>མ་ཞུགས་པ་ལ་འདྲེས་<sup class=""footnote-marker"">*</sup><i class=""footnote"">འདྲེས་] C,N,Q འདྲེ་ | སཾ། मिश्रत्व तथा KP, GDR, KS, TS རྣམས་ཀྱིས་འདྲེས་པའི་དོན་དུ་བཀྲལ་བས་འདིར་འདྲེས་སུ་བཅོས།</i>མེད་ཅིང་།།<br>མ་འདྲེས་པ་ལ་ཕྲད་པ་མེད།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,b0e8ae1b-4472-4179-8f7d-18a8e2405559,455714c4-af0f-476d-adc6-d030b3a4c289,source
03ae0a63-e66a-4554-8ee4-c35bff06682a,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,འོན་ཏེ་ཤེས་བྱའི་ཕྱིས་ཡོད་ན།།<br>དེ་ཚེ་ཤེས་པ་གང་ལས་སྐྱེ།།<br>དེ་ལྟར་ཆོས་རྣམས་ཐམས་ཅད་ཀྱི།།<br>སྐྱེ་བ་རྟོགས་པར་འགྱུར་མ་ཡིན།།,59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,3e363ac7-fc3a-497c-a273-718738cb0ae3,88464297-904d-46a5-8e8e-cece73c9545e,source
b0dc1a39-61fc-4db0-ae8a-1c01e02ed464,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"གཅིག་ལ་རང་བཞིན་གསུམ་ཉིད་ནི<sup class=""footnote-marker"">*</sup><i class=""footnote"">ནི] F,G ན། The reading ནི is supported by the Sanskrit particle tu and KP's gloss using ནི། Moreover, ནི better fits the metrical requirements and emphasis.</i>།།<br>རིགས་མིན་དེས་ན་དེ་ཡོད་མིན།།<br>དེ་བཞིན་ཡོན་ཏན་ཡོད་མིན་ཏེ།།<br>དེ་ཡང་སོ་སོར་རྣམ་<sup class=""footnote-marker"">*</sup><i class=""footnote"">རྣམ] D རྣམས། The reading རྣམ is confirmed by the Sanskrit प्रत्येकं and supported by KP's gloss རྣམ་པ། The plural marker ས in D appears to be a scribal error.</i>གསུམ་ཕྱིར།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,732084d2-6f51-488c-b674-0046b6c91668,59962916-a26f-4280-bf10-f4c33f11954d,source
60fabf57-b908-4bf7-9333-5b99c365e174,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,བདེ་སོགས་གསལ་བ་ཡོད་ཉིད་ན།།<br>མྱོང་བ་ཅི་ཕྱིར་འཛིན་མ་ཡིན།།<br>དེ་ཉིད་ཕྲ་མོར་གྱུར་ན་དེ།།<br>རགས་དང་ཕྲ་བའང་ཇི་ལྟར་ཡིན།།,59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,4a8917b8-cbdb-48bb-a442-9ba3f4036e4a,3d6716e0-e5b9-4008-852c-fcb57bcfa10f,source
e0f072b0-df16-40be-b2a1-4824d73ddb25,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"སེམས་ཅན་འགའ་ཡང་སྡུག་མ་གྱུར<sup class=""footnote-marker"">*</sup><i class=""footnote"">སྡིག་པར་མ་གྱུར་ན་མ་གྱུར། །] «C» om. The line is attested in Sanskrit <span class=""text-quotation-style"">मा पापी मा च रोगितः</span> and supported by commentaries KP and KS. Its omission in C appears to be a scribal error.</i>།།<br>སྡིག་པར་མ་གྱུར་ན་མ་གྱུར།།<br>འཇིགས་དང་བརྙས་པར་<sup class=""footnote-marker"">*</sup><i class=""footnote"">བརྙས་པར་] «N,Q» བརྙས་པ་. The instrumental case marker པར་ is supported by Sanskrit परिभूतः and commentaries KP, GDR <span class=""text-quotation-style"">བརྙས་པར་</span>.</i>མི་འགྱུར་ཞིང་།།<br>འགའ་ཡང་ཡིད་མི་བདེ་མ་གྱུར།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,e9940f39-88cd-4a78-b588-731198f75850,c172ecc4-4ae8-45c5-b7c3-71491e1b2894,source
0b2e6cb1-1596-4239-9a25-fc4094020c8a,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"སྔོན་ཆད་མ་བྱུང་བ་ཡང་འདིར་བརྗོད་མེད།།<br>སྡེབ་སྦྱོར་མཁས་པའང་བདག་ལ་ཡོད་མིན་ཏེ།།<br>དེ་ཕྱིར་གཞན་དོན་བསམ་པ་<sup class=""footnote-marker"">*</sup><i class=""footnote"">བསམ་པ་] C,F,G བསམ་པའང་. The reading without འང་ is preferred as it better matches the Sanskrit परार्थचिन्ता which has no corresponding particle. Additionally, KP's commentary <span class=""text-quotation-style"">གཞན་དོན་རྒྱ་ཆེན་པོ་ཞིག་འོང་ངོ་སྙམ་པའི་བསམ་པ</span> supports this simpler reading.</i>བདག་ལ་མེད།།<br>རང་གི་ཡིད་ལ་བསྒོམ་ཕྱིར་ངས་འདི་བརྩམས།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,d62460af-4ed7-4112-a53d-5023a985aa16,fd269cb1-46db-4447-8325-f2a2dbc51a8d,source
9e36e2e8-1826-4128-82aa-abfd3982878b,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"སྡིག་པ་ཤིན་ཏུ་མི་བཟད་བྱས་ན་ཡང་།།<br>དཔའ་ལ་བརྟེན་<sup class=""footnote-marker"">*</sup><i class=""footnote"">བརྟེན་] C བསྟེན། KS's commentary reads བསྟེན་, but བརྟེན་ is preferred as it matches Sanskrit आश्रय and is supported by KP, GDR, and TS commentaries.</i>ནས་འཇིགས་པ་ཆེན་པོ་ལྟར།།<br>གང་ལ་བརྟེན་<sup class=""footnote-marker"">*</sup><i class=""footnote"">བརྟེན་] C བསྟེན། Sanskrit आश्रय supports བརྟེན་, which is also consistent with KP and TS commentaries.</i>ནས་ཡུད་ཀྱིས་སྒྲོལ་འགྱུར་བ།།<br>དེ་ལ་བག་ཅན་རྣམས་ཀྱིས་ཅིས་མི་བརྟེན<sup class=""footnote-marker"">*</sup><i class=""footnote"">བརྟེན་] C བསྟེན། The final བརྟེན་ is confirmed by Sanskrit आश्रीयते and the majority of commentaries. The consistent use of བརྟེན་ throughout the verse maintains the parallel construction.</i>།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,61611378-044c-4a80-a6ca-af53f597a65c,5fbcca90-68b5-4779-a901-c0bd6247e8c1,source
af98f0b5-57aa-48ed-b3fe-49827fc180ff,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,དེ་བཞིན་གཤེགས་དང་དེ་ཡི་སྲས་རྣམས་ལ།།<br>རིན་ཆེན་བུམ་པ་མང་པོ་སྤོས་ཀྱི་ཆུ།།<br>ཡིད་འོང་ལེགས་པར་བཀང་བ་གླུ་དང་ནི།།<br>རོལ་མོར་བཅས་པ་དུ་མས་སྐུ་ཁྲུས་གསོལ།།,59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,3ad6e0a1-697e-48a8-95ba-64536a5d9372,a6e52b7e-8ecf-44e0-bf46-68fa3743dbcb,source
b9b40a3a-9db7-4d15-840a-234cc37debcc,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"གསེར་གྱི་པདྨ་ཚར་དུ་དངར་བ་ཡི།།<br>རིན་ཆེན་སྒྲོན་མེ་<sup class=""footnote-marker"">*</sup><i class=""footnote"">སྒྲོན་མེ་] C,N,Q མེ། Chosen reading སྒྲོན་མེ་ confirmed by Skt. रत्नप्रदीपान् and all commentaries <span class=""text-quotation-style"">KP,GDR,KS,TS</span> which consistently interpret as རིན་ཆེན་སྒྲོན་མེ་</i>རྣམས་ཀྱང་དབུལ་བར་བགྱི།།<br>ས་གཞི་བསྟར་བ་སྤོས་ཀྱིས་བྱུགས་པ་དེར།།<br>མེ་ཏོག་ཡིད་འོང་སིལ་མ་དགྲམ་པར་བགྱི<sup class=""footnote-marker"">*</sup><i class=""footnote"">བྱ] C,N,Q བགྱི། Chosen reading བྱ supported by Skt. किरामि <span class=""text-quotation-style"">present tense</span> and parallel construction with previous verse ending. KP,TS use དགྲམ་པར་བྱ/བགྱི showing either reading possible.</i> །",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,811c9d36-f34b-46ac-9a7b-ed4efe2528ec,605d222a-c819-4383-9277-ffb948ad7999,source
7990fb51-e2ae-4645-b3c6-a4e412122715,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,ཇི་ལྟར་འཇམ་དབྱངས་ལ་སོགས་པས།།<br>རྒྱལ་བ་རྣམས་ལ་མཆོད་མཛད་པ།།<br>དེ་བཞིན་བདག་གིས་དེ་བཞིན་གཤེགས།།<br>མགོན་པོ་སྲས་དང་བཅས་རྣམས་མཆོད།།,59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,24a76aad-c77a-4163-86d9-760a34ff83fc,6be344b7-3b05-4afa-b237-8a8d12986755,source
d4e9d0b1-4737-4980-b7e0-2923ada1a263,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"བྱང་ཆུབ་སེམས་ཀྱི་གཞི་རྣམས་དང་།<sup class=""footnote-marker"">*</sup><i class=""footnote"">རྣམས་ལ་] N,Q ཀུན་ལའང་། The reading རྣམས་ལ་ is supported by the Sanskrit सर्वचैत्यानि and also by KP's commentary which uses རྣམས་ལ་. The variant ཀུན་ལའང་ appears to be a later modification attempting to emphasize inclusivity but deviating from the Sanskrit source.</i> །མཆོད་རྟེན་རྣམས་ལ་བདག་ཕྱག་འཚལ།།<br>མཁན་པོ་དེ་བཞིན་སློབ་དཔོན་དང་།།<br>བརྟུལ་ཞུགས་མཆོག་ལ་ཕྱག་འཚལ་ལོ།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,3abaa190-c15a-49bb-ad2f-e315c5c9b86c,046520f2-ffc6-4591-8813-8100f203a39c,source
24951f4c-d960-4930-b4e6-1bfa5546dae6,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"བྱང་ཆུབ་སྙིང་པོར་མཆིས་ཀྱི་བར།།<br>སངས་རྒྱས་རྣམས་ལ་སྐྱབས་སུ་མཆིས<sup class=""footnote-marker"">*</sup><i class=""footnote"">སྐྱབས་སུ་མཆིས] N,Q; སྐྱབས་སུ་མཆི D. The reading མཆིས is supported by the Sanskrit source गच्छामि and KP's commentary མཆིས་ཀྱི་བར་དུ་སངས་རྒྱས་...སྐྱབས་སུ་མཆིའོ</i>།།<br>ཆོས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཡི།།<br>ཚོགས་ལའང་དེ་བཞིན་སྐྱབས་སུ་མཆི།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,8a738b55-3485-4a03-8fe7-e73dd2fde55a,d6d4eb43-3714-4b4e-b61e-1a40b6482df7,source
6a798a5c-2e90-4fee-bcd9-a21694e826e8,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,ཇི་ལྟར་སྔོན་གྱི་བདེ་གཤེགས་ཀྱིས།།<br>བྱང་ཆུབ་ཐུགས་ནི་བསྐྱེད་པ་དང་།།<br>བྱང་ཆུབ་སེམས་དཔའི་བསླབ་པ་ལ།།<br>དེ་དག་རིམ་བཞིན་གནས་པ་ལྟར།།,59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,c2d7516e-3b4a-4aa4-a8d7-ef5cacae7e52,f8f6303b-fd58-4547-bc43-bd0c5850a496,source
d44d8b16-709a-4346-9114-2ca443d507df,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,"འགྲོ་བའི་འཆི་བདག་འཇོམས་བྱེད་པའི།།<br>བདུད་རྩི་<sup class=""footnote-marker"">*</sup><i class=""footnote"">བདུད་རྩི་] N,Q བདུད་རྩིའི། The reading བདུད་རྩི་ is supported by the Sanskrit rasāyanam and all commentaries <span class=""text-quotation-style"">KP, GDR, KS, TS</span>. The variant with འི་ in N,Q appears to be a scribal error that disrupts both meaning and meter.</i>མཆོག་ཀྱང་འདི་ཡིན་ནོ།།<br>འགྲོ་བའི་དབུལ་བ་སེལ་བ་ཡི།།<br>མི་ཟད་གཏེར་ཡང་འདི་ཡིན་ནོ།།",59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,7e1fb619-7aa0-42d7-acb6-b9c13001a6bc,a00c9a7b-be78-4900-81f0-c84c23eaf228,source
7f2fc33e-964b-4ccf-9063-c7c4434761f8,032b9a5f-0712-40d8-b7ec-73c8c94f1c15,དགེ་བ་དག་ཀྱང་མ་བྱས་ལ།།<br>སྡིག་པ་དག་ཀྱང་ཉེར་བསགས་ན།།<br>བསྐལ་པ་བྱེ་བ་བརྒྱར་ཡང་ནི།།<br>བདེ་འགྲོའི་སྒྲ་ཡང་ཐོས་མི་འགྱུར།།,59769286-2787-4181-953d-9149cdeef959,ee88cb8b-42b2-45af-a6a4-753c0e9d779c,008f1a4c-da45-49b4-abc8-cb7d667749bf,a6d6e199-a439-43b3-9592-ac9c1e783e91,source
