_id,text_id,content,type
1fa73c70-8841-4a3e-a548-e8a9ecd3dd60,275811ae-bb7a-4db6-b7af-feab322274c3,願如地等四大種 <br> 亦如虛空常無盡 <br> 有情種類多無量 <br> 悉能為彼俱有因,source
2234ed12-1916-4c06-b923-5cadaca94e59,275811ae-bb7a-4db6-b7af-feab322274c3,如是盡於虛空際 <br> 一切種類有情界 <br> 乃至未證涅槃間 <br> 願我為其俱有因,source
87a514d7-45bb-49c9-b04c-798d7e4031b0,275811ae-bb7a-4db6-b7af-feab322274c3,如其往昔諸如來 <br> 從於生起菩提心 <br> 菩提薩埵諸學處 <br> 如其次第善安住,source
6fc1a1d1-6534-4603-af5e-35b1a5f5e316,275811ae-bb7a-4db6-b7af-feab322274c3,如是為利有情故 <br> 願我亦發菩提心 <br> 如其所學諸學處 <br> 亦如次第能修學,source
b555c3a8-1d05-407c-92de-921cb54cbfe3,275811ae-bb7a-4db6-b7af-feab322274c3,具足如是慧心者 <br> 已發無上菩提心 <br> 為令起行並增長 <br> 如是妙心當贊揚,source
044b351a-3966-45a1-a8c6-58dea42c42ff,275811ae-bb7a-4db6-b7af-feab322274c3,今我此生不虛度 <br> 今我善來人中生 <br> 今我生於如來家 <br> 成為如來親長子,source
8d50f2b9-ec84-4382-ba6f-260d82b22707,275811ae-bb7a-4db6-b7af-feab322274c3,無論如何我自今 <br> 當勤荷負此家業 <br> 勿令所行有玷污 <br> 於此無垢尊貴種,source
db8c7764-8449-445b-ad77-67001b908047,275811ae-bb7a-4db6-b7af-feab322274c3,如人偶於糞埽中 <br> 無心拾得希世珍 <br> 如是依於誰之力 <br> 菩提妙心我能生,source
16cf7e61-2a94-45d9-8778-ecb4587872b5,275811ae-bb7a-4db6-b7af-feab322274c3,能為眾生摧死王 <br> 此是不死妙甘露 <br>能為眾生降困窮 <br> 此是無盡大寶藏,source
1c286f74-d260-4cc0-b1fe-0f38fee3ff1d,275811ae-bb7a-4db6-b7af-feab322274c3,能為眾生療諸疾 <br> 此是殊勝阿伽陀 <br>眾生跋涉三有途 <br> 此是止息濃蔭樹,source
e3c9b5bb-ad4f-46e9-b16b-e39227f695ba,275811ae-bb7a-4db6-b7af-feab322274c3,拔眾生出惡趣苦 <br> 此是越渡總津梁 <br>煩惱熱逼眾生心 <br> 此是除熱清涼月,source
3cc80b9b-2c77-40bb-8994-6c4f3a6a48f4,275811ae-bb7a-4db6-b7af-feab322274c3,眾生無知昏霧塞 <br> 此是破暗皎日輪 <br>攪正法乳成酥酪 <br> 此是醍醐無上味,source
263b0074-b54b-4b51-ba5c-b588941121f9,275811ae-bb7a-4db6-b7af-feab322274c3,為有情侶馳驅生死道 <br> 欲求受用資具安樂因 <br> 此是隨身資斧勝安樂 <br> 能令滿足有情勝友心,source
c5330528-a8b9-4e0c-a9a4-60889abf6b93,275811ae-bb7a-4db6-b7af-feab322274c3,我今現對一切依怙前 <br> 唱言願為一切眾生侶 <br> 乃至成佛中間不少離 <br> 天及非天聞者皆歡喜,source
b3b02d8f-9bd9-4345-8460-95c43c88c04b,275811ae-bb7a-4db6-b7af-feab322274c3,入菩薩行論受持菩提心品第三竟,source
efa6f7a9-d256-42ed-a943-99fb395e920d,275811ae-bb7a-4db6-b7af-feab322274c3,如是如來最勝子 <br> 已發堅固菩提心 <br>復應恒時無動搖 <br> 勵力無違諸學處,source
83717ab6-4d27-4f46-ba6b-fa691d42e44c,275811ae-bb7a-4db6-b7af-feab322274c3,若率爾作本無心 <br> 或雖觀察未詳辨 <br> 是事雖已誓愿為 <br> 容當再思慎作止,source
62126e84-a361-43b7-8be5-f6a89c8ba274,275811ae-bb7a-4db6-b7af-feab322274c3,若經諸佛及佛子 <br> 以大般若所觀察 <br> 自心亦已屢研尋 <br> 此中尚復何猶豫,source
135105d9-58b1-4249-a5a9-ddcde7760825,275811ae-bb7a-4db6-b7af-feab322274c3,若已如是發誓言 <br> 而於其事不成辦 <br> 則為欺誑諸有情 <br> 我當墮落生何趣,source
b7efdbf3-ae2c-46d1-b607-8e49863ef874,275811ae-bb7a-4db6-b7af-feab322274c3,經云若心欲佈施 <br> 微少下劣尋常物 <br> 其人佈施不果行 <br> 後當墮入餓鬼中,source
3e374b22-0b93-484f-8b87-23c0180e8814,275811ae-bb7a-4db6-b7af-feab322274c3,今於無上菩提果 <br> 志心思維作施助 <br> 欺誑一切諸眾生 <br> 欲生善趣何可得,source
eb36da53-a3e0-439b-9df5-70ea53246073,275811ae-bb7a-4db6-b7af-feab322274c3,或有棄捨菩提心 <br> 能成聲聞解脫者 <br> 業果之理不思議 <br> 惟一切智能了知,source
f31f1d30-379a-461b-b0c1-b4443877ffa8,275811ae-bb7a-4db6-b7af-feab322274c3,菩提薩埵諸墮中 <br> 退菩提心為最重 <br>若有違犯如是行 <br> 是壞一切眾生利,source
9c321ab5-5254-4f52-9f67-2b81b01e9fd3,275811ae-bb7a-4db6-b7af-feab322274c3,若人但於剎那間 <br> 障礙菩薩作福德 <br> 即為壞諸有情利 <br> 應受惡趣無邊苦,source
8fd3b7b8-2fd9-4797-bf1a-fe7739fe200a,275811ae-bb7a-4db6-b7af-feab322274c3,壞一有情安樂事 <br> 尚於自身致衰損 <br> 況壞遍滿虛空界 <br> 有情義利何待言,source
6f043fa4-1853-4db6-ae23-165d739e2203,275811ae-bb7a-4db6-b7af-feab322274c3,如是由斯罪墮力 <br> 復依菩提心威力 <br> 輾轉昇沉生死輪 <br> 登菩薩地常為礙,source
68569595-f8ec-4716-8389-48ecfde186aa,275811ae-bb7a-4db6-b7af-feab322274c3,是故如其所發願 <br> 我應敬慎期必成 <br> 若不從今奮精勤 <br> 愈趨愈下轉沉溺,source
dcba771c-366f-4602-921e-7df0263a5747,275811ae-bb7a-4db6-b7af-feab322274c3,往昔為利諸有情 <br> 無數如來出於世 <br> 我由眾罪所障復 <br> 未得親承如來教,source
9d1a824d-57b3-40c4-85b6-3e0728b92e26,275811ae-bb7a-4db6-b7af-feab322274c3,我今壞戒仍如此 <br> 數數如初難值遇 <br> 惡趣逼惱並繫縛 <br> 備遭割截屠戳苦,source
1a14fd5e-f5d3-4de3-8ada-5352962fec64,275811ae-bb7a-4db6-b7af-feab322274c3,既值如來出世間 <br> 更得人身具信心 <br> 堪修善法如今者 <br> 實為希有難多得,source
16d796b0-df9c-4536-94b1-d089800d4616,275811ae-bb7a-4db6-b7af-feab322274c3,雖如此日身無病 <br> 飲食支身暫未死 <br> 年命剎那難保信 <br> 色身須臾如泡影,source
2b359c2a-7756-49de-9ee0-4d62dc2ad5c8,275811ae-bb7a-4db6-b7af-feab322274c3,以我如今所行為 <br> 再得人身尚難必 <br> 若時不能得人身 <br> 無緣修善唯作惡,source
728b7f2a-fe29-4ec4-98af-523fbc38e3cd,275811ae-bb7a-4db6-b7af-feab322274c3,若時有緣能行善 <br> 而我不作諸善業 <br> 惡趣眾苦所昏蒙 <br> 爾時我何能為力,source
cfec1a3d-0bdb-4532-bfef-11d80fa97aa9,275811ae-bb7a-4db6-b7af-feab322274c3,若時眾善不修行 <br> 唯積眾罪多無量 <br> 縱經百千俱胝劫 <br> 善趣之名亦不聞,source
3f195e76-f35e-4003-a9f1-e16c82d4511e,275811ae-bb7a-4db6-b7af-feab322274c3,以此之故世尊言 <br> 幸得人身極希有 <br> 如大海中盲龜項 <br> 幾希能值浮木孔,source
61171881-04ac-487a-b33a-1f4e18fce8cc,275811ae-bb7a-4db6-b7af-feab322274c3,於一剎那作罪惡 <br> 當墮無間經長劫 <br> 無始輪迴積眾罪 <br> 不生善趣何待言,source
c2ed0bc9-53c1-4c6a-9c13-42839b86250c,275811ae-bb7a-4db6-b7af-feab322274c3,非唯僅受此罪已 <br> 便從惡趣得解脫 <br> 即於正受此罪時 <br> 又復廣造諸餘罪,source
260147e1-dc8f-4ef6-b1f2-587bbca0c620,275811ae-bb7a-4db6-b7af-feab322274c3,獲得如是有暇身 <br> 我今若不修善法 <br> 誑惑自欺無逾此 <br> 愚蒙過此亦無有,source
629f68d7-58b3-445b-9232-a5403a57e483,275811ae-bb7a-4db6-b7af-feab322274c3,若我既達如是理 <br> 由愚癡故行怯弱 <br> 逮其臨欲命終時 <br> 必當心生大憂悔,source
40185636-afb9-4195-8c0d-01e16c8ec785,275811ae-bb7a-4db6-b7af-feab322274c3,地獄烈火難堪忍 <br> 若於我身久燔矣 <br> 熾然難忍憂悔火 <br> 定當熱惱逼我心,source
80f7e85c-66b5-4d43-a07c-a826c1324939,275811ae-bb7a-4db6-b7af-feab322274c3,極難幸遇有利地 <br> 何幸我今忽遭逢 <br> 我身若尚具慧心 <br> 後復牽纏入地獄,source
0128edfc-69d5-4210-a84a-3ffbba65bbdb,275811ae-bb7a-4db6-b7af-feab322274c3,豈非咒術迷我心 <br> 令我於此無知覺 <br>不知何物令愚蒙 <br> 究竟我心有何物,source
1837f687-2722-406c-9073-f95bcf9f2174,275811ae-bb7a-4db6-b7af-feab322274c3,瞋恚貪慾諸怨敵 <br> 並無手足能動轉 <br> 亦非善巧具雄力 <br> 云何役我如僕使,source
c78c281b-6183-43e3-92f2-d296560d6178,275811ae-bb7a-4db6-b7af-feab322274c3,泰然安住我心中 <br> 恣意於我作侵損 <br> 於彼含忍不憤發 <br> 所忍非處堪訶譴,source
c1cd5265-44e2-4de5-b63a-ad0de5a4c50c,275811ae-bb7a-4db6-b7af-feab322274c3,若時諸天及非天 <br> 悉皆群起為我敵 <br> 彼終不能牽挽我 <br> 令入無間烈火中,source
8d671ab7-7bde-41b7-b024-09648200352d,275811ae-bb7a-4db6-b7af-feab322274c3,彼煩惱敵具大力 <br> 能一剎那拋擲我 <br> 須彌一觸成灰燼 <br> 猛烈無間巨焰中,source
ad5fdfa1-83e2-4f6b-bdf6-054b3330ae58,275811ae-bb7a-4db6-b7af-feab322274c3,我標所有煩惱敵 <br> 長時相逼無終始 <br> 世間所有諸怨仇 <br> 未有如斯長相守,source
5db01372-ac61-4a6b-aef6-f8118137a46c,275811ae-bb7a-4db6-b7af-feab322274c3,若能隨順及承事 <br> 他人悉為作利樂 <br> 諸煩惱敵徒順承 <br> 後仍若厄相逼惱,source
921d3fab-3bc4-4896-9776-69919abf601a,275811ae-bb7a-4db6-b7af-feab322274c3,如是恒時相續為怨敵 <br> 損惱大聚唯一增長因 <br> 若於我心不動常堅住 <br> 何能歡喜不畏生死輪,source
51cdf865-bf07-4881-ad84-825655fc6560,275811ae-bb7a-4db6-b7af-feab322274c3,此是生死堅牢巡邏者 <br> 亦是地獄等處行刑手 <br> 若住我心貪著纏網中 <br> 何由令我身心得安樂,source
999a43da-ae4b-4c93-8938-ca3672abbcc6,275811ae-bb7a-4db6-b7af-feab322274c3,乃至此敵未見決定降伏時 <br> 一切時中我當不捨勤精進 <br> 若人稍作損惱尚且發憤怒 <br> 我慢盛者未降斯敵勿安眠,source
aa43bd39-4938-4e88-b5d1-51bc3c2f0c04,275811ae-bb7a-4db6-b7af-feab322274c3,不殺自死世間眾苦煩惱敵 <br> 對壘交鋒奮力克敵欲致果 <br> 縱為鋒鏃中傷創鉅痛亦深 <br> 所求大欲未成猶不甘退卻,source
e62c514b-a45a-4c9b-8c78-4097956fa989,275811ae-bb7a-4db6-b7af-feab322274c3,況為長時一切眾苦因 <br> 唯一自性怨仇欲摧伏 <br> 縱令能生百千諸苦痛 <br> 應須勇毅不卻何待言,source
cecf93dd-5a76-486f-b593-b3f3b06f9ced,275811ae-bb7a-4db6-b7af-feab322274c3,為無義事遭敵曾負傷 <br> 猶如嚴身之具常矜炫 <br> 為成大義而奮正精勤 <br> 縱受諸苦於我何足恤,source
80674bf0-9ce8-4e08-b26b-d2eb3cd77527,275811ae-bb7a-4db6-b7af-feab322274c3,若漁若獵或復事農田 <br> 僅為自身溫飽支身命 <br> 祁寒蝎暑逼惱猶堪忍 <br> 利眾生故何苦不能堪,source
e96dbbd8-338c-48e4-bda1-ba591ea7818b,275811ae-bb7a-4db6-b7af-feab322274c3,十方虛空盡邊際 <br> 有情煩惱誓愿斷 <br> 既發是願而自身 <br> 不能解脫諸煩惱,source
984d79a6-d637-46fe-8403-39d0e7dabb83,275811ae-bb7a-4db6-b7af-feab322274c3,於己忖度不自量 <br> 所言安得非欺妄 <br> 是故常應勤精進 <br> 摧諸煩惱毋退縮,source
85f37ef4-bfc1-4655-9189-e283c00c8708,275811ae-bb7a-4db6-b7af-feab322274c3,我於此事應貪著 <br> 懷恨不捨而遣除 <br> 雖如是具煩惱相 <br> 能斷煩惱非所斷,source
3f7b7a4b-050a-4e39-8aec-10f34b5eaaa8,275811ae-bb7a-4db6-b7af-feab322274c3,刀鋸鼎鑊加我身 <br> 雖斷吾頭亦易事 <br> 終不應於煩惱敵 <br> 甘心俯首而歸順,source
74385e01-8d4e-4621-b488-e23cfdc4e3d9,275811ae-bb7a-4db6-b7af-feab322274c3,世間怨敵被驅雖出境 <br> 還於他國潛伏收殘餘 <br> 養精蓄銳捲土復重來 <br> 煩惱怨敵其相不如是,source
605e7c11-be48-44f3-a85c-b973f0cbb137,275811ae-bb7a-4db6-b7af-feab322274c3,煩惱以識煩惱慧眼斷 <br> 從何心中遣除更何往 <br> 住於何處還來為我害 <br> 唯是自心怯弱乏精勤,source
93be4967-93bf-4401-a8f0-680771230df2,275811ae-bb7a-4db6-b7af-feab322274c3,是諸煩惱不住於境不住於根不住中 <br> 此外亦復不住他處依於何處損有情 <br> 彼如幻故心離怖畏正知不倒勤精進 <br> 為無義事地獄等苦何能侵損及我身,source
2222169d-bb2b-4153-9e55-c5ad8fc5fdc5,275811ae-bb7a-4db6-b7af-feab322274c3,如其宣說應修諸學處 <br> 如是思維應當勤奮修 <br> 不聽醫言而欲求醫治 <br> 其疾能療古今所未有,source
45609650-1d80-4eb9-b0e7-31c820e13e61,275811ae-bb7a-4db6-b7af-feab322274c3,入菩薩行論不放逸品第四竟,source
a51e595b-a340-45d0-afc0-705e6e4e09fe,275811ae-bb7a-4db6-b7af-feab322274c3,諸欲守護學處者 <br> 首須謹畏護其心 <br> 若於自心不防護 <br> 必不能護其學處,source
10283359-cc7d-4a65-b514-67a488a377d7,275811ae-bb7a-4db6-b7af-feab322274c3,由於放縱心象故 <br> 能作無間大損惱 <br> 雖有狂象未調馴 <br> 所作損害猶遜此,source
cd3cf859-1f35-427c-9ba3-8847adee8d13,275811ae-bb7a-4db6-b7af-feab322274c3,若人常持正念繩 <br> 繫自心象不暫捨 <br> 一切怖畏悉不生 <br> 一切眾善在掌握,source
908a0710-2a96-4017-a7a8-2d868a39b24f,275811ae-bb7a-4db6-b7af-feab322274c3,虎狼獅象爪牙銛 <br> 蚖蛇怨敵心懷毒 <br> 泥犁守者面猙獰 <br> 魔女空行夜叉等,source
84cc81a4-47fa-405c-9ddc-f6deeb1a15c6,275811ae-bb7a-4db6-b7af-feab322274c3,但能繫執於此心 <br> 彼等悉皆受拘繫 <br> 但能調伏於此心 <br> 彼等悉皆受調伏,source
7c2388a6-f2cd-4ecc-8796-237f42eb5888,275811ae-bb7a-4db6-b7af-feab322274c3,是故世尊正宣示 <br> 謂言一切諸怖畏 <br> 一切痛若不可量 <br> 皆由此心而出生,source
d7d55094-91e9-44e7-8551-ed40d226620e,275811ae-bb7a-4db6-b7af-feab322274c3,有情地獄諸刀劍 <br> 誰為主宰而製作 <br> 熱鐵地基誰鑄造 <br> 眾多女鬼從何出,source
c7c12ae4-0605-406a-9aa9-797921ae0294,275811ae-bb7a-4db6-b7af-feab322274c3,如是一切出生因 <br> 佛說皆由造罪心 <br>是故於此三界中 <br> 可怖無過於心者,source
2cd9a5db-ea70-4340-8741-427574a68905,275811ae-bb7a-4db6-b7af-feab322274c3,若須盡救眾生貧 <br> 方名佈施波羅蜜 <br> 現前今尚有貧人 <br> 諸佛云何到彼岸,source
71795a44-11c6-4b72-af87-d0462eaa0180,275811ae-bb7a-4db6-b7af-feab322274c3,一切所有及其果 <br> 盡施於人捨心生 <br> 說名佈施波羅蜜 <br> 是故彼唯心體性,source
b807a1a8-6896-4a37-870e-273fea06a051,275811ae-bb7a-4db6-b7af-feab322274c3,盡驅魚鳥至何方 <br> 令彼悉免遭殺害 <br>由其成就斷離心 <br> 說名持戒波羅蜜,source
8488268e-4ca2-4267-a132-7e433d1f624f,275811ae-bb7a-4db6-b7af-feab322274c3,悖逆有情等虛空 <br> 何能一一皆折伏 <br> 但能摧自忿恚心 <br> 一切怨敵皆調伏,source
3d29b36c-1194-4ee1-8c9a-4b3357860c20,275811ae-bb7a-4db6-b7af-feab322274c3,欲持廣皮覆大地 <br> 爾許皮革何可得 <br> 但敷皮革襯富羅 <br> 大地無處不普覆,source
c6b5b90d-20b1-4534-b0bb-f2b1507aa326,275811ae-bb7a-4db6-b7af-feab322274c3,如是外境一切法 <br> 非我力能可遮止 <br> 但須遮止於自心 <br> 何須更復遮餘法,source
2444a812-0fc2-4beb-a567-87651581e59d,275811ae-bb7a-4db6-b7af-feab322274c3,一念淨心所生果 <br> 能生梵淨諸天等 <br> 唯由身語所起行 <br> 得果微劣不如是,source
1ef843c9-79f7-4373-a130-2d4f6c28d502,275811ae-bb7a-4db6-b7af-feab322274c3,佛言縱於長時中 <br> 念誦勤修諸苦行 <br> 心於餘境而馳散 <br> 雖持明咒終無益,source
df43a1fc-7900-4e12-b234-f0106e06be9d,275811ae-bb7a-4db6-b7af-feab322274c3,若人於此勝法要 <br> 心之秘密不了知 <br> 欲求安樂除諸苦 <br> 唐勞漂流無義淵,source
21aa76a3-5549-48de-ac15-5461ff4e52a3,275811ae-bb7a-4db6-b7af-feab322274c3,是故我今於此心 <br> 應善執持善防護 <br> 若除防心真懺悔 <br> 別餘懺法多何益,source
dbcc06d5-eca1-4bcf-9115-1ef1aa744a36,275811ae-bb7a-4db6-b7af-feab322274c3,如於取暖群居處 <br> 應須謹畏護創傷 <br> 如是居於惡人群 <br> 亦應常護自心瘡,source
1f57771e-6f9e-4c75-b309-582c1ec68c93,275811ae-bb7a-4db6-b7af-feab322274c3,若畏身瘡輕微苦 <br> 尚須謹慎而將護 <br> 眾合山壓諸怖畏 <br> 如是心瘡能不護,source
d9a87a79-c010-40d0-b8f9-5e75a11eed90,275811ae-bb7a-4db6-b7af-feab322274c3,若能安住如是行 <br> 任處惡人眾會中 <br> 或復居於婦女內 <br> 堅勤護戒無壞失,source
e511f661-f9d1-4c72-96db-25fe85f257d2,275811ae-bb7a-4db6-b7af-feab322274c3,寧失利養及恭敬 <br> 乃至身命亦可捨 <br> 亦寧失壞餘善法 <br> 唯此勝心勿失壞,source
595b042a-17ca-4d4b-8a48-4f3b8bdc214c,275811ae-bb7a-4db6-b7af-feab322274c3,諸欲守護心者前 <br> 我今合掌虔誠請 <br> 願於正念及正知 <br> 勵力常時勤護守,source
2aef8c49-6bcd-4f3d-8f3d-4acfd3371980,275811ae-bb7a-4db6-b7af-feab322274c3,世人若為病所纏 <br> 於諸事業無能力 <br> 如是愚昧所纏心 <br> 於諸事業亦無力,source
a252da6f-c7b1-47d8-970f-fe5f5d2d718a,275811ae-bb7a-4db6-b7af-feab322274c3,若時心不具正知 <br> 雖有聞思修等善 <br> 宛如罅漏瓶中水 <br> 空勞汲引難貯積,source
58db6b24-60b7-437e-9cb0-ab058d46ec8a,275811ae-bb7a-4db6-b7af-feab322274c3,縱具多聞及淨信 <br> 常時奮勉勤精進 <br> 由不正知之過患 <br> 終為罪墮所染污,source
c7e71de1-d5a6-40a4-91e1-0b967cc19efb,275811ae-bb7a-4db6-b7af-feab322274c3,不正知如諸竊盜 <br> 隨於壞失正念起 <br> 雖勤積集諸福德 <br> 如被盜劫趨惡趣,source
18d755ed-edff-4723-a856-cbf206190d88,275811ae-bb7a-4db6-b7af-feab322274c3,如斯煩惱劫賊群 <br> 常時乘隙伺人便 <br> 遇隙乘機劫善根 <br> 能壞一切善趣命,source
f9b03652-364f-4c8b-a80d-4e8e785eb07c,275811ae-bb7a-4db6-b7af-feab322274c3,故須常以正念力 <br> 護意根門無暫捨 <br> 若稍縱念急攝心 <br> 正念惡趣諸損惱,source
6b6bf8ea-3dd7-46b0-92db-6c2da76bdac4,275811ae-bb7a-4db6-b7af-feab322274c3,或從師長或善友 <br> 或復依心親教師 <br> 具足善根能畏敬 <br> 正念無難自生起,source
04d34704-37b2-4700-92e6-b6df88330995,275811ae-bb7a-4db6-b7af-feab322274c3,諸佛如來及菩薩 <br> 常時具足無礙眼 <br> 我身恒時正安住 <br> 諸佛菩薩聖目前,source
3008bbff-8911-4c03-bfc7-12aea30a6d0c,275811ae-bb7a-4db6-b7af-feab322274c3,如是思維具慚恥 <br> 恭敬怖畏如是思 <br>如是亦能數數生 <br> 正念隨念於諸佛,source
b46b59a0-d859-4c45-b0a1-291495e8229e,275811ae-bb7a-4db6-b7af-feab322274c3,若為守護意根門 <br> 其時正念能安住 <br> 爾時正知即現前 <br> 縱或暫失能復生,source
ac241481-f1af-400f-a9f3-029a6474b312,275811ae-bb7a-4db6-b7af-feab322274c3,初以如是正知心 <br> 若知此事有過失 <br> 爾時即應捨所作 <br> 寂然而住如株杌,source
d62f3664-7760-47ea-a4ab-fa2fdab0ae82,275811ae-bb7a-4db6-b7af-feab322274c3,見之無義唯散亂 <br> 我終不應觀此境 <br> 常時如是應思維 <br> 目不他瞬正瞻視,source
ddf01137-364f-426f-b81e-f789e49283dd,275811ae-bb7a-4db6-b7af-feab322274c3,若為暫息疲勞故 <br> 偶一放目瞻諸方 <br>若見有人來目前 <br> 舒顏平視贊善來,source
8ec04c7e-ad85-4794-be61-b73664db1966,275811ae-bb7a-4db6-b7af-feab322274c3,諦察道途怖畏故 <br> 亦應數數觀四方 <br>憩息之時應回顧 <br> 審諦觀察於後方,source
a8f407ef-dbc2-4e1f-bee8-011633271751,275811ae-bb7a-4db6-b7af-feab322274c3,前後審視諦觀已 <br> 或當前進或退行 <br>如是一切時處中 <br> 知所當為而後行,source
cce7bbd8-5f25-46eb-abe4-0f0095011e0d,275811ae-bb7a-4db6-b7af-feab322274c3,是否身應如是住 <br> 當於事先預思惟 <br> 今我此身如何住 <br> 復應時時勤觀察,source
768d355f-906f-4f23-a1e0-32a1ece36299,275811ae-bb7a-4db6-b7af-feab322274c3,心如狂象未調馴 <br> 正法於心如大柱 <br> 云何繫心令不逸 <br> 如是常時應練修,source
adb5afb8-cf69-4f64-b57f-5fad01f6a3a3,275811ae-bb7a-4db6-b7af-feab322274c3,若人勤修三摩地 <br> 終勿剎那縱放心 <br> 今我此心何所行 <br> 應當如是勤觀察,source
ddaab5f5-f425-4502-98b9-79d8d2a13574,275811ae-bb7a-4db6-b7af-feab322274c3,怖畏大施會等俱 <br> 若力不能許聽便 <br> 是故佛言行佈施 <br> 應當捨置於律儀,source
1f560e90-621c-44ab-8618-38edc0dd610f,275811ae-bb7a-4db6-b7af-feab322274c3,思應先作當從事 <br> 此外更不思餘法 <br> 即於此事繫其心 <br> 唯求成辦於此事,source
3000b3bd-4d08-4b94-97ae-2fb90af560e6,275811ae-bb7a-4db6-b7af-feab322274c3,如是所作皆善妙 <br> 並修餘法非所能 <br> 不正知之隨煩惱 <br> 如是能令不增長,source
70c7a33f-4ebf-41e0-96d9-e5b5d1937b17,275811ae-bb7a-4db6-b7af-feab322274c3,戲笑談論有多門 <br> 希有奇觀亦多種 <br> 若時趣入此等事 <br> 於彼貪著應斷離,source
b603db3e-4b7b-4972-a9dc-93ee1367630c,275811ae-bb7a-4db6-b7af-feab322274c3,無故掘地斷生草 <br> 或復占相觀星宿 <br> 應念如來制學處 <br> 即時恐懼而棄捨,source
1ef2ccd8-0158-42e8-a15a-ae501043e316,275811ae-bb7a-4db6-b7af-feab322274c3,若於何時欲動身 <br> 或於何時欲發語 <br> 先應審觀於自心 <br> 具足正理堅毅行,source
abb4501a-5dd1-43bc-89ed-9fb4016ba8f0,275811ae-bb7a-4db6-b7af-feab322274c3,若時自心具貪著 <br> 或復欲起瞋恚意 <br> 應當靜止如槁木 <br> 勿動其身勿發語,source
5ac7a5e1-79ee-4147-b222-4a6194346a11,275811ae-bb7a-4db6-b7af-feab322274c3,或由掉舉或戲笑 <br> 或具我慢或醉傲 <br> 或復由於激惱心 <br> 或復研磨思欺誑,source
59e4c611-02ab-4fe2-b889-4b8ad36d0adc,275811ae-bb7a-4db6-b7af-feab322274c3,或時自讚作阿諛 <br> 或復毀他與譏謗 <br> 或作輕侮或鬥爭 <br> 爾時應如槁木住,source
96993ff3-810d-4c81-aea6-a00ab39140d1,275811ae-bb7a-4db6-b7af-feab322274c3,欲求名利與恭敬 <br> 或復貪求徒眷眾 <br> 或求於己心順承 <br> 爾時應如槁木住,source
4c278d04-9fb5-4526-b6cb-4339a38e5032,275811ae-bb7a-4db6-b7af-feab322274c3,利眾生事欲輕棄 <br> 渴欲追求唯自利 <br> 若時作意欲發言 <br> 爾時應如槁木住,source
5da3ca95-b5a1-410e-bb93-239aae917e79,275811ae-bb7a-4db6-b7af-feab322274c3,不忍懈怠而怖畏 <br> 如是無慚及誑妄 <br> 貪著自黨心生起 <br> 爾時應如槁木住,source
fa8a03a8-b8ed-4a64-8a50-461bb0a7e938,275811ae-bb7a-4db6-b7af-feab322274c3,如是恒應自觀心 <br> 若具煩惱勤無義 <br> 應如勇士具大力 <br> 對治克服堅執持,source
03791802-0c15-4af9-8d7f-5440b617a132,275811ae-bb7a-4db6-b7af-feab322274c3,極深勝解殊勝信 <br> 堅毅恭敬謙下心 <br> 知慚識愧具怖畏 <br> 寂靜勤求悅眾心,source
1771950b-3f37-4b3e-8190-cff9cbadc5fd,275811ae-bb7a-4db6-b7af-feab322274c3,若遇愚人作相違 <br> 於所欲求無厭患 <br> 煩惱使彼生此心 <br> 如是思維悲愍彼,source
fda4227b-690e-423a-aa3e-9b91e5e6e9e7,275811ae-bb7a-4db6-b7af-feab322274c3,於諸無罪善事中 <br> 不損於己利有情 <br> 猶如幻化無自性 <br> 應常堅持如是心,source
e29d297a-e1e8-4601-9ef7-8b3e240abc89,275811ae-bb7a-4db6-b7af-feab322274c3,得此殊勝有暇身 <br> 須經長劫熟思維 <br> 應當堅持如是心 <br> 令不動搖如須彌,source
d3b53438-ad91-487a-a459-95861739d1ec,275811ae-bb7a-4db6-b7af-feab322274c3,鳥鳶貪食死凜肉 <br> 互相攫奪與鬥爭 <br> 死時汝心不知憂 <br> 今何為身起諍競,source
c98564ec-c175-4c65-bb6e-d9caa540354f,275811ae-bb7a-4db6-b7af-feab322274c3,執持此身為我所 <br> 何為防護勞汝心 <br> 心與此身既別異 <br> 身之所屬心何涉,source
dc8e2479-e858-41cc-bd6a-dbfc830cbf09,275811ae-bb7a-4db6-b7af-feab322274c3,問愚癡心爾何故 <br> 不於木像而執持 <br> 此不淨聚朽機輪 <br> 勤加防護有何益,source
cff65ed0-f4a6-4a31-aac0-d938c03a5158,275811ae-bb7a-4db6-b7af-feab322274c3,先從皮膚次第觀 <br> 以自慧心而分析 <br> 血肉骨瑣聯絡中 <br> 般若利刃今剖割,source
cf07fb6e-606b-4072-b7a2-fcb54144cb40,275811ae-bb7a-4db6-b7af-feab322274c3,乃至骨骼悉分散 <br> 從頭至足當觀察 <br> 此中有何堅實法 <br> 自身於此應熟觀,source
29495f23-d81f-49d4-b6b2-ac9f997be6e7,275811ae-bb7a-4db6-b7af-feab322274c3,如是雖已勤尋求 <br> 不見其中有堅實 <br> 汝今何故堅貪著 <br> 於此軀骸勤守護,source
2cabca84-3cd4-4a7f-908e-6d9d41311f48,275811ae-bb7a-4db6-b7af-feab322274c3,汝既不能食不淨 <br> 汝亦不能飲膿血 <br> 不能吸吮諸臟腑 <br> 此身於汝有何益,source
